train_acc,train_loss,val_acc,val_loss
0.022336842105263162,4.41353,0.037200000000000004,4.2138968
0.05111578947368421,4.120947,0.06680000000000001,3.9805284
0.07515789473684212,3.959444,0.0836,3.8657947
0.10446315789473685,3.787206,0.1396,3.633411
0.13515789473684212,3.639337,0.1484,3.5555863
0.1528631578947368,3.5241153,0.16080000000000003,3.4769676
0.17602105263157894,3.3908188,0.1912,3.3343246
0.19027368421052632,3.2986267,0.19640000000000002,3.2591019
0.20941052631578946,3.1991472,0.2296,3.111178
0.22955789473684213,3.0948033,0.22240000000000001,3.125448
0.24138947368421054,3.0370898,0.2388,3.0621939
0.2536,2.9728415,0.2656,2.935914
0.2641263157894737,2.9062247,0.24600000000000002,3.0124805
0.2720421052631579,2.8712287,0.2732,2.9324737
0.2841263157894736,2.8051012,0.2888,2.824877
0.29021052631578953,2.781254,0.286,2.832248
0.29747368421052633,2.7471664,0.2948,2.8225527
0.30736842105263157,2.6829507,0.3008,2.745174
0.31090526315789474,2.677389,0.29480000000000006,2.765652
0.31709473684210526,2.6334076,0.3144,2.671689
0.32736842105263164,2.597641,0.2984,2.742773
0.3318105263157895,2.5810738,0.31920000000000004,2.6794121
0.34124210526315785,2.53447,0.3428,2.5737262
0.34258947368421055,2.520663,0.31880000000000003,2.625772
0.3467789473684211,2.5048864,0.34440000000000004,2.5744233
0.3579789473684211,2.4573042,0.34199999999999997,2.6150632
0.3602105263157895,2.4437916,0.316,2.6741216
0.36351578947368424,2.4207423,0.3612,2.4743197
0.3684631578947369,2.3940613,0.3488,2.5321605
0.36945263157894737,2.3895447,0.3604,2.4599721
0.37922105263157896,2.3537807,0.37559999999999993,2.459478
0.37829473684210524,2.3525035,0.3372,2.5765831
0.3832842105263158,2.3283224,0.37999999999999995,2.455985
0.38867368421052634,2.2982602,0.3856,2.4106677
0.3908421052631579,2.297135,0.3516,2.5071878
0.3950947368421053,2.267957,0.39760000000000006,2.3589563
0.40202105263157895,2.2519367,0.374,2.4034948
0.40128421052631574,2.249039,0.3791999999999999,2.3877234
0.40837894736842106,2.214681,0.40080000000000005,2.3382304
0.4109263157894737,2.209982,0.3824,2.4241645
0.4112421052631579,2.207161,0.4143999999999999,2.3115237
0.4164631578947368,2.1787336,0.4012,2.3228855
0.4165894736842105,2.1874921,0.3532,2.5415637
0.42170526315789475,2.1612546,0.4156,2.270156
0.42800000000000005,2.1357555,0.38760000000000006,2.3659816
0.42145263157894736,2.1524253,0.4032,2.3148692
0.4325894736842106,2.1149738,0.41800000000000004,2.2368155
0.4299368421052631,2.1161313,0.396,2.3221505
0.43145263157894737,2.1159039,0.41960000000000003,2.2329733
0.44029473684210535,2.0793567,0.4200000000000001,2.2462478
0.4368842105263158,2.0866265,0.4012,2.2897685
0.4388421052631579,2.073735,0.43599999999999994,2.165714
0.4416842105263158,2.061772,0.4099999999999999,2.2274413
0.44364210526315795,2.0603836,0.4172,2.2853777
0.4528842105263158,2.0201318,0.43200000000000005,2.1458015
0.4492631578947369,2.0393708,0.41159999999999997,2.2588737
0.44936842105263153,2.0352557,0.43360000000000004,2.1475632
0.4578315789473685,2.0039582,0.4336,2.1532288
0.45461052631578946,2.0070448,0.40920000000000006,2.1984637
0.45880000000000004,1.9983321,0.4396,2.111729
0.4590315789473684,1.988775,0.4188,2.1756778
0.45858947368421055,1.9846557,0.4271999999999999,2.1916459
0.46629473684210526,1.9641144,0.4431999999999999,2.102872
0.4626736842105263,1.9644591,0.41239999999999993,2.218512
0.46486315789473687,1.9596672,0.4404,2.0944726
0.47117894736842103,1.9419574,0.4432,2.102617
0.4677263157894737,1.9555306,0.4196000000000001,2.1691127
0.47073684210526323,1.9321983,0.4524,2.0578277
0.47271578947368426,1.9235251,0.43799999999999994,2.142341
0.4700842105263158,1.9372677,0.4368000000000001,2.113029
0.47934736842105263,1.9024427,0.4592,2.0265236
0.47793684210526316,1.9086454,0.444,2.114283
0.4802947368421053,1.898739,0.44599999999999995,2.0550973
0.4828842105263158,1.8847847,0.46240000000000003,2.0762315
0.482378947368421,1.8953488,0.45439999999999997,2.1182919
0.4812421052631579,1.8890016,0.46519999999999995,2.0176866
0.4876842105263157,1.8727708,0.44439999999999996,2.1000528
0.48680000000000007,1.8762555,0.45039999999999997,2.0769477
0.4903789473684211,1.8597708,0.46399999999999997,2.0256922
0.49,1.8611932,0.42919999999999997,2.1981487
0.49252631578947365,1.8516108,0.4632,2.0313065
0.4950526315789473,1.8388999,0.46399999999999997,2.0422409
0.49014736842105266,1.8506815,0.43560000000000004,2.1253397
0.4939578947368421,1.8333819,0.47240000000000004,1.9728307
0.498,1.8216237,0.44920000000000004,2.1048334
0.49303157894736843,1.8425245,0.4575999999999999,2.0545924
0.501578947368421,1.8088219,0.478,1.9655812
0.49991578947368415,1.8119526,0.4444000000000001,2.1137195
0.5010526315789474,1.8061135,0.4696,2.0084274
0.5041473684210527,1.7969233,0.46519999999999995,2.0095816
0.49884210526315786,1.8119637,0.4476,2.0872946
0.5048842105263158,1.7929797,0.47800000000000004,1.9468614
0.5054315789473685,1.7908545,0.45840000000000003,2.047564
0.5052421052631578,1.7986059,0.452,2.0041926
0.5086105263157895,1.7774216,0.47,1.9838632
0.5065684210526316,1.7812089,0.46080000000000004,2.0496712
0.5068631578947368,1.7727947,0.47479999999999994,1.9716845
0.5108631578947368,1.7616789,0.47639999999999993,1.9988819
0.5079789473684211,1.7758229,0.4664,2.0213048
0.5155157894736843,1.7568812,0.4788,1.9579777
